game_player_id,game_id,game,round,phase,season_code,player_id,is_starter,is_playing,team_id,dorsal,player,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,season_year,minutes_played
U2007_078_PAU,U2007_078,KYI-PAU,3,REGULAR SEASON,U2007,PAU,False,True,PAU,TOTAL,Elan Bearnais Pau-Orthez,55,19,34,3,16,8,14,7,17,24,9,8,22,1,2,15,16,40,0,2007,200.0
U2007_090_PLO,U2007_090,PLO-GAL,4,REGULAR SEASON,U2007,PLO,False,True,PLO,TOTAL,Ploiesti,81,21,37,5,18,24,29,10,16,26,6,4,10,1,5,16,23,76,0,2007,225.0
U2007_090_GAL,U2007_090,PLO-GAL,4,REGULAR SEASON,U2007,GAL,False,True,GAL,TOTAL,Galatasaray,83,27,36,7,23,8,13,10,18,28,13,8,9,5,1,24,15,88,0,2007,225.0
U2007_023_ART,U2007_023,ART-PAU,1,REGULAR SEASON,U2007,ART,False,True,ART,TOTAL,Artland Dragons,85,21,37,9,25,16,19,7,15,22,16,12,10,2,1,24,20,87,0,2007,200.73
U2007_023_PAU,U2007_023,ART-PAU,1,REGULAR SEASON,U2007,PAU,False,True,PAU,TOTAL,Elan Bearnais Pau-Orthez,74,26,42,4,11,10,16,10,24,34,17,6,24,1,2,20,25,82,0,2007,200.0
U2007_095_ANT,U2007_095,ANT-GMU,4,REGULAR SEASON,U2007,ANT,False,True,ANT,TOTAL,Antwerp Giants,42,9,18,6,18,6,7,2,10,12,10,8,10,1,0,9,9,41,0,2007,136.38
U2007_095_GMU,U2007_095,ANT-GMU,4,REGULAR SEASON,U2007,GMU,False,True,GMU,TOTAL,Swans Gmunden,41,11,19,3,12,10,14,6,22,28,8,8,12,1,1,9,11,54,0,2007,139.98
U2007_275_CHL,U2007_275,CHL-GIR,11,LAST 32,U2007,CHL,False,True,CHL,TOTAL,Elan Chalon,93,18,32,14,25,15,19,4,16,20,25,5,9,6,2,24,19,104,0,2007,200.0
U2007_275_GIR,U2007_275,CHL-GIR,11,LAST 32,U2007,GIR,False,True,GIR,TOTAL,Akasvayu Girona,85,17,34,8,20,27,35,12,20,32,21,5,12,2,6,19,24,95,0,2007,200.0
U2007_276_VRS,U2007_276,VRS-BUD,11,LAST 32,U2007,VRS,False,True,VRS,TOTAL,Hemofarm,82,24,31,7,20,13,20,5,24,29,14,8,12,4,1,21,22,98,0,2007,200.0
U2007_276_BUD,U2007_276,VRS-BUD,11,LAST 32,U2007,BUD,False,True,BUD,TOTAL,Kk Buducnost,56,16,36,5,20,9,16,8,15,23,10,6,11,1,4,23,22,38,0,2007,200.0
U2007_180_PLL,U2007_180,PLL-RED,7,REGULAR SEASON,U2007,PLL,False,True,PLL,TOTAL,Panellinios,81,23,52,5,13,20,25,13,24,37,12,9,16,0,3,24,31,85,0,2007,200.0
U2007_180_RED,U2007_180,PLL-RED,7,REGULAR SEASON,U2007,RED,False,True,RED,TOTAL,Crvena Zvezda,83,15,22,14,33,11,19,6,23,29,14,9,19,3,0,31,24,78,0,2007,200.0
U2007_201_AZO,U2007_201,AZO-NAN,8,REGULAR SEASON,U2007,AZO,False,True,AZO,TOTAL,Azovmash Mariupol,76,19,39,10,25,8,9,7,25,32,18,4,8,4,1,16,13,86,0,2007,200.0
U2007_201_NAN,U2007_201,AZO-NAN,8,REGULAR SEASON,U2007,NAN,False,True,NAN,TOTAL,Sluc Nancy,62,21,45,4,23,8,14,16,26,42,7,5,12,1,4,13,16,55,0,2007,200.0
U2007_122_GMU,U2007_122,GMU-BUD,5,REGULAR SEASON,U2007,GMU,False,True,GMU,TOTAL,Swans Gmunden,72,22,39,5,19,13,19,3,17,20,13,11,14,3,2,25,22,63,0,2007,200.0
U2007_122_BUD,U2007_122,GMU-BUD,5,REGULAR SEASON,U2007,BUD,False,True,BUD,TOTAL,Kk Buducnost,79,22,33,4,10,23,33,2,24,26,11,9,16,2,1,23,20,80,0,2007,200.0
U2007_045_RED,U2007_045,RED-PLL,2,REGULAR SEASON,U2007,RED,False,True,RED,TOTAL,Crvena Zvezda,79,14,32,10,32,21,29,12,22,34,12,8,10,3,2,26,24,74,0,2007,200.0
U2007_045_PLL,U2007_045,RED-PLL,2,REGULAR SEASON,U2007,PLL,False,True,PLL,TOTAL,Panellinios,69,19,36,3,15,22,26,4,23,27,7,8,12,2,3,24,26,67,0,2007,200.0
U2007_015_ELY,U2007_015,ELY-GMU,1,REGULAR SEASON,U2007,ELY,False,True,ELY,TOTAL,Hapoel Galil Elyon,74,21,41,3,13,23,32,7,24,31,13,18,16,1,0,17,22,87,0,2007,200.97
U2007_015_GMU,U2007_015,ELY-GMU,1,REGULAR SEASON,U2007,GMU,False,True,GMU,TOTAL,Swans Gmunden,79,24,50,6,16,13,15,11,25,36,18,8,17,0,1,22,17,80,0,2007,200.0
U2007_312_ZGO,U2007_312,ZGO-KYI,14,LAST 16,U2007,ZGO,False,True,ZGO,TOTAL,Turow Zgorzelec,58,15,35,5,16,13,22,4,15,19,7,4,9,1,6,20,19,33,0,2007,200.0
U2007_312_KYI,U2007_312,ZGO-KYI,14,LAST 16,U2007,KYI,False,True,KYI,TOTAL,Bc Kyiv,67,19,36,6,13,11,14,6,24,30,9,8,15,6,1,19,20,78,0,2007,200.0
U2007_318_CAN,U2007_318,CAN-GAL,14,LAST 16,U2007,CAN,False,True,CAN,TOTAL,Kalise Gran Canaria,88,19,34,11,27,17,23,10,24,34,20,9,7,3,1,19,22,112,0,2007,200.0
U2007_318_GAL,U2007_318,CAN-GAL,14,LAST 16,U2007,GAL,False,True,GAL,TOTAL,Galatasaray Cafecrown,79,15,32,13,30,10,13,12,23,35,13,3,13,1,3,22,19,75,0,2007,201.0
U2007_068_ELY,U2007_068,ELY-ANT,3,REGULAR SEASON,U2007,ELY,False,True,ELY,TOTAL,Hapoel Galil Elyon,93,23,38,8,23,23,28,8,24,32,18,20,13,0,3,19,24,117,0,2007,200.0
U2007_068_ANT,U2007_068,ELY-ANT,3,REGULAR SEASON,U2007,ANT,False,True,ANT,TOTAL,Antwerp Giants,83,18,30,11,31,14,15,9,25,34,19,13,20,3,0,24,19,94,0,2007,200.0
U2007_282_NIO,U2007_282,NIO-PAM,11,LAST 32,U2007,NIO,False,True,NIO,TOTAL,Panionios On Telecoms,70,13,29,8,21,20,22,13,23,36,11,3,13,3,4,22,21,74,0,2007,200.0
U2007_282_PAM,U2007_282,NIO-PAM,11,LAST 32,U2007,PAM,False,True,PAM,TOTAL,Pamesa Valencia,59,10,25,10,32,9,11,11,16,27,12,6,12,4,3,22,21,53,0,2007,200.0
U2007_283_JER,U2007_283,JER-BES,11,LAST 32,U2007,JER,False,True,JER,TOTAL,Hapoel S.C. Jerusalem,88,24,36,9,19,13,17,8,31,39,24,13,20,1,0,21,17,115,0,2007,200.0
U2007_283_BES,U2007_283,JER-BES,11,LAST 32,U2007,BES,False,True,BES,TOTAL,Besiktas Cola Turka,73,19,35,8,27,11,16,7,15,22,16,19,14,0,1,17,21,79,0,2007,200.0
U2007_251_PLO,U2007_251,PLO-GIR,10,REGULAR SEASON,U2007,PLO,False,True,PLO,TOTAL,Ploiesti,78,21,39,8,16,12,17,7,23,30,6,7,9,2,0,21,18,80,0,2007,200.0
U2007_251_GIR,U2007_251,PLO-GIR,10,REGULAR SEASON,U2007,GIR,False,True,GIR,TOTAL,Akasvayu Girona,68,24,45,3,14,11,16,8,16,24,8,7,6,1,1,20,20,64,0,2007,200.0
U2007_051_SOF,U2007_051,SOF-ART,2,REGULAR SEASON,U2007,SOF,False,True,SOF,TOTAL,Pbc Lukoil Academic,109,30,41,12,27,13,20,9,36,45,30,8,9,0,0,13,16,153,0,2007,200.05
U2007_051_ART,U2007_051,SOF-ART,2,REGULAR SEASON,U2007,ART,False,True,ART,TOTAL,Artland Dragons,65,19,43,5,25,12,16,7,17,24,10,3,10,0,0,17,13,40,0,2007,200.0
U2007_044_OOS,U2007_044,OOS-DYN,2,REGULAR SEASON,U2007,OOS,False,True,OOS,TOTAL,Oostende,89,27,51,6,18,17,29,15,19,34,15,11,14,1,4,27,23,80,0,2007,200.0
U2007_044_DYN,U2007_044,OOS-DYN,2,REGULAR SEASON,U2007,DYN,False,True,DYN,TOTAL,Mbc Dynamo Moscow,83,12,27,12,31,23,36,11,19,30,11,7,14,4,1,23,26,76,0,2007,200.0
U2007_164_JOV,U2007_164,JOV-GUI,7,REGULAR SEASON,U2007,JOV,False,True,JOV,TOTAL,Dkv Joventut,116,28,40,15,34,15,22,18,29,47,30,13,13,8,2,9,21,173,0,2007,200.0
U2007_164_GUI,U2007_164,JOV-GUI,7,REGULAR SEASON,U2007,GUI,False,True,GUI,TOTAL,Guildford Heat,53,14,46,7,14,4,5,8,13,21,10,9,19,2,8,21,9,16,0,2007,200.0
U2007_021_KAL,U2007_021,KAL-NIO,1,REGULAR SEASON,U2007,KAL,False,True,KAL,TOTAL,Bc Kalev,81,22,39,6,16,19,28,15,23,38,8,6,12,3,2,19,29,96,0,2007,200.0
U2007_021_NIO,U2007_021,KAL-NIO,1,REGULAR SEASON,U2007,NIO,False,True,NIO,TOTAL,Panionios Idrogios,68,16,28,7,22,15,18,6,17,23,10,4,12,2,3,29,19,52,0,2007,200.0
U2007_292_BUD,U2007_292,BUD-VRS,12,LAST 32,U2007,BUD,False,True,BUD,TOTAL,Kk Buducnost,78,19,35,10,19,10,15,6,17,23,10,11,12,3,3,24,16,72,0,2007,200.0
U2007_292_VRS,U2007_292,BUD-VRS,12,LAST 32,U2007,VRS,False,True,VRS,TOTAL,Hemofarm,73,20,28,7,21,12,21,5,16,21,12,11,15,3,3,16,25,80,0,2007,200.0
U2007_165_BOS,U2007_165,BOS-TTK,7,REGULAR SEASON,U2007,BOS,False,True,BOS,TOTAL,Kk Bosna,80,27,55,4,21,14,18,15,17,32,11,8,7,2,2,23,19,71,0,2007,200.0
U2007_165_TTK,U2007_165,BOS-TTK,7,REGULAR SEASON,U2007,TTK,False,True,TTK,TOTAL,Turk Telekom,85,19,41,10,24,17,22,13,26,39,12,1,14,2,2,20,22,84,0,2007,200.0
U2007_216_ZAD,U2007_216,ZAD-DEN,8,REGULAR SEASON,U2007,ZAD,False,True,ZAD,TOTAL,Kk Zadar,84,27,43,6,18,12,16,5,21,26,14,11,18,3,2,15,17,88,0,2007,200.0
U2007_216_DEN,U2007_216,ZAD-DEN,8,REGULAR SEASON,U2007,DEN,False,True,DEN,TOTAL,Eiffeltowers Den Bosch,65,17,42,7,21,10,13,8,18,26,5,13,18,2,3,17,15,46,0,2007,200.0
U2007_072_FOR,U2007_072,FOR-OOS,3,REGULAR SEASON,U2007,FOR,False,True,FOR,TOTAL,Fortitudo Bologna,76,20,38,4,22,24,35,5,19,24,11,22,11,2,2,18,28,85,0,2007,240.0
U2007_072_OOS,U2007_072,FOR-OOS,3,REGULAR SEASON,U2007,OOS,False,True,OOS,TOTAL,Oostende,89,26,41,7,19,16,19,8,36,44,23,12,22,2,2,28,18,106,0,2007,280.0
U2007_028_BER,U2007_028,BER-SIA,2,REGULAR SEASON,U2007,BER,False,True,BER,TOTAL,Alba Berlin,85,32,51,2,10,15,18,8,19,27,14,7,11,0,1,19,19,91,0,2007,200.0
U2007_028_SIA,U2007_028,BER-SIA,2,REGULAR SEASON,U2007,SIA,False,True,SIA,TOTAL,Siauliai,70,21,34,5,22,13,22,12,19,31,12,5,18,1,0,20,19,61,0,2007,200.0
U2007_261_RED,U2007_261,RED-OOS,10,REGULAR SEASON,U2007,RED,False,True,RED,TOTAL,Crvena Zvezda,86,19,39,9,26,21,28,12,12,24,10,18,9,1,0,35,24,75,0,2007,200.0
U2007_261_OOS,U2007_261,RED-OOS,10,REGULAR SEASON,U2007,OOS,False,True,OOS,TOTAL,Oostende,100,23,40,8,15,30,40,10,24,34,11,12,14,0,1,24,35,119,0,2007,200.0
U2007_281_AZO,U2007_281,AZO-ZAD,11,LAST 32,U2007,AZO,False,True,AZO,TOTAL,Azovmash Mariupol,82,22,37,10,25,8,12,10,26,36,15,3,10,1,1,23,20,89,0,2007,200.0
U2007_281_ZAD,U2007_281,AZO-ZAD,11,LAST 32,U2007,ZAD,False,True,ZAD,TOTAL,Kk Zadar,80,19,34,9,25,15,23,4,20,24,10,3,8,1,1,20,23,73,0,2007,200.0
U2007_055_SIA,U2007_055,SIA-BOS,3,REGULAR SEASON,U2007,SIA,False,True,SIA,TOTAL,Siauliai,85,22,41,8,19,17,25,8,20,28,15,5,12,0,3,23,22,79,0,2007,200.0
U2007_055_BOS,U2007_055,SIA-BOS,3,REGULAR SEASON,U2007,BOS,False,True,BOS,TOTAL,Kk Bosna,76,27,41,3,16,13,24,7,17,24,9,5,16,3,0,25,23,61,0,2007,200.0
U2007_260_PLL,U2007_260,PLL-FOR,10,REGULAR SEASON,U2007,PLL,False,True,PLL,TOTAL,Panellinios,67,16,31,4,19,23,29,9,15,24,10,18,19,4,1,21,25,71,0,2007,200.0
U2007_260_FOR,U2007_260,PLL-FOR,10,REGULAR SEASON,U2007,FOR,False,True,FOR,TOTAL,Fortitudo Bologna,85,18,33,13,22,10,12,7,22,29,13,10,26,1,4,25,20,77,0,2007,200.0
U2007_037_NAN,U2007_037,NAN-PAM,2,REGULAR SEASON,U2007,NAN,False,True,NAN,TOTAL,Sluc Nancy,81,24,42,6,18,15,17,13,20,33,19,6,15,3,6,21,19,87,0,2007,200.0
U2007_037_PAM,U2007_037,NAN-PAM,2,REGULAR SEASON,U2007,PAM,False,True,PAM,TOTAL,Valencia Basket Club,86,23,48,8,23,16,23,16,16,32,13,6,10,6,3,19,21,85,0,2007,200.0
U2007_254_WLO,U2007_254,WLO-NAN,10,REGULAR SEASON,U2007,WLO,False,True,WLO,TOTAL,Anwil Wloclawek,85,28,55,7,22,8,16,13,25,38,11,8,16,3,7,23,16,65,0,2007,200.0
U2007_254_NAN,U2007_254,WLO-NAN,10,REGULAR SEASON,U2007,NAN,False,True,NAN,TOTAL,Sluc Nancy,63,18,42,5,11,12,20,4,24,28,5,10,27,7,3,16,23,52,0,2007,200.0
U2007_231_ELY,U2007_231,ELY-BUD,9,REGULAR SEASON,U2007,ELY,False,True,ELY,TOTAL,Hapoel Galil Elyon,82,26,40,2,7,24,33,6,24,30,15,10,16,3,1,23,23,95,0,2007,200.0
U2007_231_BUD,U2007_231,ELY-BUD,9,REGULAR SEASON,U2007,BUD,False,True,BUD,TOTAL,Kk Buducnost,81,13,31,13,27,16,18,9,15,24,12,13,14,1,3,24,24,80,0,2007,200.0
U2007_091_PAM,U2007_091,PAM-AZO,4,REGULAR SEASON,U2007,PAM,False,True,PAM,TOTAL,Pamesa Valencia,95,28,46,9,18,12,15,4,26,30,20,6,17,5,1,21,16,103,0,2007,200.0
U2007_091_AZO,U2007_091,PAM-AZO,4,REGULAR SEASON,U2007,AZO,False,True,AZO,TOTAL,Azovmash Mariupol,77,21,51,8,15,11,17,7,22,29,21,11,13,1,5,16,21,83,0,2007,200.0
U2007_241_ZAD,U2007_241,ZAD-JER,9,REGULAR SEASON,U2007,ZAD,False,True,ZAD,TOTAL,Kk Zadar,103,26,44,12,28,15,19,17,28,45,21,7,12,4,1,11,17,135,0,2007,200.0
U2007_241_JER,U2007_241,ZAD-JER,9,REGULAR SEASON,U2007,JER,False,True,JER,TOTAL,Hapoel S.C. Jerusalem,75,21,47,9,23,6,7,4,13,17,16,12,12,1,4,17,10,57,0,2007,200.0
U2007_085_VEN,U2007_085,VEN-CHL,4,REGULAR SEASON,U2007,VEN,False,True,VEN,TOTAL,Bk Ventspils,81,17,31,12,27,11,17,8,29,37,16,4,11,2,1,24,14,83,0,2007,200.0
U2007_085_CHL,U2007_085,VEN-CHL,4,REGULAR SEASON,U2007,CHL,False,True,CHL,TOTAL,Elan Chalon,71,16,41,6,15,21,27,8,24,32,10,5,6,1,2,14,24,81,0,2007,200.0
U2007_286_BOS,U2007_286,BOS-CAN,11,LAST 32,U2007,BOS,False,True,BOS,TOTAL,Kk Bosna,89,20,32,11,24,16,21,3,17,20,12,10,12,2,4,27,22,82,0,2007,200.0
U2007_286_CAN,U2007_286,BOS-CAN,11,LAST 32,U2007,CAN,False,True,CAN,TOTAL,Kalise Gran Canaria,82,18,31,10,22,16,22,7,22,29,15,9,20,4,2,23,26,89,0,2007,200.0
U2007_017_PLL,U2007_017,PLL-OOS,1,REGULAR SEASON,U2007,PLL,False,True,PLL,TOTAL,Panellinios,84,23,43,6,21,20,27,12,21,33,11,6,9,3,2,22,25,87,0,2007,200.0
U2007_017_OOS,U2007_017,PLL-OOS,1,REGULAR SEASON,U2007,OOS,False,True,OOS,TOTAL,Oostende,77,21,39,7,20,14,19,7,23,30,12,5,14,2,3,25,20,68,0,2007,200.0
U2007_108_UNK,U2007_108,UNK-ZGO,4,REGULAR SEASON,U2007,UNK,False,True,UNK,TOTAL,Unics,75,22,38,4,16,19,30,10,17,27,11,7,14,0,0,24,28,71,0,2007,200.0
U2007_108_ZGO,U2007_108,UNK-ZGO,4,REGULAR SEASON,U2007,ZGO,False,True,ZGO,TOTAL,Turow Zgorzelec,80,23,35,5,22,19,29,13,22,35,12,9,10,0,0,28,23,82,0,2007,200.0
U2007_061_VRS,U2007_061,VRS-PLO,3,REGULAR SEASON,U2007,VRS,False,True,VRS,TOTAL,Hemofarm,95,22,40,12,25,15,21,11,22,33,19,2,9,3,1,21,20,104,0,2007,200.0
U2007_061_PLO,U2007_061,VRS-PLO,3,REGULAR SEASON,U2007,PLO,False,True,PLO,TOTAL,Ploiesti,85,20,48,11,22,12,17,12,22,34,16,6,4,1,3,23,20,88,0,2007,200.0
U2007_075_NIO,U2007_075,NIO-ASV,3,REGULAR SEASON,U2007,NIO,False,True,NIO,TOTAL,Panionios On Telecoms,91,22,36,9,20,20,25,3,19,22,16,9,17,4,1,32,22,84,0,2007,225.0
U2007_075_ASV,U2007_075,NIO-ASV,3,REGULAR SEASON,U2007,ASV,False,True,ASV,TOTAL,Asvel Lyon,98,27,47,6,21,26,35,16,20,36,15,6,15,1,4,22,32,103,0,2007,225.0
U2007_117_GRO,U2007_117,GRO-CHA,5,REGULAR SEASON,U2007,GRO,False,True,GRO,TOTAL,Hanzevast Capitals,79,21,38,5,18,22,26,12,21,33,9,19,17,0,0,24,27,92,0,2007,200.0
U2007_117_CHA,U2007_117,GRO-CHA,5,REGULAR SEASON,U2007,CHA,False,True,CHA,TOTAL,Spirou Basket,73,24,37,5,16,10,18,6,19,25,12,17,19,0,0,27,24,73,0,2007,200.0
U2007_196_PLO,U2007_196,PLO-VRS,8,REGULAR SEASON,U2007,PLO,False,True,PLO,TOTAL,Ploiesti,72,22,47,6,22,10,21,17,19,36,7,13,15,1,2,22,17,55,0,2007,200.0
U2007_196_VRS,U2007_196,PLO-VRS,8,REGULAR SEASON,U2007,VRS,False,True,VRS,TOTAL,Hemofarm,83,23,38,8,19,13,24,5,21,26,4,7,11,1,1,20,22,74,0,2007,200.0
U2007_039_FRA,U2007_039,FRA-WLO,2,REGULAR SEASON,U2007,FRA,False,True,FRA,TOTAL,Deutsche Bank Skyliners,65,21,38,2,11,17,23,5,22,27,13,7,13,0,3,23,21,62,0,2007,200.0
U2007_039_WLO,U2007_039,FRA-WLO,2,REGULAR SEASON,U2007,WLO,False,True,WLO,TOTAL,Anwil Wloclawek,67,9,18,13,31,10,18,6,19,25,13,4,17,3,0,21,22,61,0,2007,200.0
U2007_057_BER,U2007_057,BER-GUI,3,REGULAR SEASON,U2007,BER,False,True,BER,TOTAL,Alba Berlin,81,22,33,10,29,7,7,5,27,32,27,12,13,4,1,16,12,108,0,2007,200.0
U2007_057_GUI,U2007_057,BER-GUI,3,REGULAR SEASON,U2007,GUI,False,True,GUI,TOTAL,Guildford Heat,63,16,35,6,14,13,14,2,25,27,10,8,17,1,4,12,16,64,0,2007,200.0
U2007_307_KHI,U2007_307,KHI-JOV,13,LAST 16,U2007,KHI,False,True,KHI,TOTAL,Khimki,73,23,45,5,25,12,15,19,22,41,15,9,14,2,4,11,19,85,0,2007,200.0
U2007_307_JOV,U2007_307,KHI-JOV,13,LAST 16,U2007,JOV,False,True,JOV,TOTAL,Dkv Joventut,96,25,44,14,26,4,5,8,25,33,20,13,11,4,2,19,11,113,0,2007,200.0
U2007_284_RED,U2007_284,RED-TRE,11,LAST 32,U2007,RED,False,True,RED,TOTAL,Crvena Zvezda,81,21,29,7,31,18,18,8,22,30,16,14,12,0,2,24,18,89,0,2007,200.0
U2007_284_TRE,U2007_284,RED-TRE,11,LAST 32,U2007,TRE,False,True,TRE,TOTAL,Benetton Basket Treviso,71,17,33,8,28,13,19,11,19,30,13,11,15,2,0,18,24,76,0,2007,200.0
U2007_093_WLO,U2007_093,WLO-KHI,4,REGULAR SEASON,U2007,WLO,False,True,WLO,TOTAL,Anwil Wloclawek,99,21,41,8,20,33,36,7,23,30,11,9,17,2,5,29,29,94,0,2007,225.0
U2007_093_KHI,U2007_093,WLO-KHI,4,REGULAR SEASON,U2007,KHI,False,True,KHI,TOTAL,Khimki,102,26,50,8,17,26,37,8,23,31,13,8,13,5,2,29,29,100,0,2007,225.0
U2007_321_DYN,U2007_321,DYN-ZGO,15,QUARTER FINAL,U2007,DYN,False,True,DYN,TOTAL,Mbc Dynamo Moscow,78,17,27,11,16,11,16,4,19,23,11,8,16,1,0,19,22,88,0,2007,200.0
U2007_321_ZGO,U2007_321,DYN-ZGO,15,QUARTER FINAL,U2007,ZGO,False,True,ZGO,TOTAL,Turow Zgorzelec,63,15,26,8,30,9,12,11,7,18,8,13,11,0,1,22,19,51,0,2007,200.0
U2007_301_GAL,U2007_301,GAL-ASV,12,LAST 32,U2007,GAL,False,True,GAL,TOTAL,Galatasaray,76,21,35,6,20,16,25,5,27,32,9,9,15,2,1,22,22,75,0,2007,200.0
U2007_301_ASV,U2007_301,GAL-ASV,12,LAST 32,U2007,ASV,False,True,ASV,TOTAL,Asvel Lyon,75,18,40,7,22,18,27,9,23,32,10,9,18,1,2,22,21,60,0,2007,200.0
U2007_187_JER,U2007_187,JER-DEN,7,REGULAR SEASON,U2007,JER,False,True,JER,TOTAL,Hapoel S.C. Jerusalem,112,29,50,13,22,15,18,9,23,32,25,15,11,2,2,18,19,141,0,2007,200.0
U2007_187_DEN,U2007_187,JER-DEN,7,REGULAR SEASON,U2007,DEN,False,True,DEN,TOTAL,Eiffeltowers Den Bosch,97,25,44,13,35,8,9,16,23,39,21,11,15,2,2,19,18,110,0,2007,200.0
U2007_132_PAU,U2007_132,PAU-SOF,5,REGULAR SEASON,U2007,PAU,False,True,PAU,TOTAL,Elan Bearnais Pau-Orthez,73,19,43,8,22,11,15,10,28,38,12,8,14,0,1,21,22,75,0,2007,200.0
U2007_132_SOF,U2007_132,PAU-SOF,5,REGULAR SEASON,U2007,SOF,False,True,SOF,TOTAL,Pbc Lukoil Academic,78,20,38,7,26,17,30,14,23,37,11,9,11,2,0,21,23,78,0,2007,160.0
U2007_225_GAL,U2007_225,GAL-PLO,9,REGULAR SEASON,U2007,GAL,False,True,GAL,TOTAL,Galatasaray,72,18,37,9,25,9,9,7,23,30,14,9,13,5,3,16,14,77,0,2007,200.0
U2007_225_PLO,U2007_225,GAL-PLO,9,REGULAR SEASON,U2007,PLO,False,True,PLO,TOTAL,Ploiesti,64,20,34,5,18,9,15,4,23,27,15,7,17,3,5,14,16,63,0,2007,200.0
U2007_207_OOS,U2007_207,OOS-FOR,8,REGULAR SEASON,U2007,OOS,False,True,OOS,TOTAL,Oostende,62,19,32,5,15,9,12,5,20,25,11,17,21,0,2,18,18,66,0,2007,200.0
U2007_207_FOR,U2007_207,OOS-FOR,8,REGULAR SEASON,U2007,FOR,False,True,FOR,TOTAL,Fortitudo Bologna,60,15,30,8,25,6,11,11,19,30,18,15,21,2,0,18,18,67,0,2007,200.0
U2007_059_ZEL,U2007_059,ZEL-BES,3,REGULAR SEASON,U2007,ZEL,False,True,ZEL,TOTAL,Bc Fmp,77,14,26,11,29,16,23,5,20,25,17,6,16,1,3,27,22,65,0,2007,200.0
U2007_059_BES,U2007_059,ZEL-BES,3,REGULAR SEASON,U2007,BES,False,True,BES,TOTAL,Besiktas Cola Turka,78,24,43,4,14,18,23,5,18,23,13,10,14,3,1,23,27,82,0,2007,200.0
U2007_212_SOF,U2007_212,SOF-TRE,8,REGULAR SEASON,U2007,SOF,False,True,SOF,TOTAL,Pbc Lukoil Academic,90,19,35,14,32,10,17,12,23,35,12,6,11,0,1,18,16,88,0,2007,200.0
U2007_212_TRE,U2007_212,SOF-TRE,8,REGULAR SEASON,U2007,TRE,False,True,TRE,TOTAL,Benetton Basket Treviso,93,24,40,10,21,15,17,3,22,25,15,5,7,1,0,16,18,105,0,2007,200.0
U2007_134_DEN,U2007_134,DEN-UNK,5,REGULAR SEASON,U2007,DEN,False,True,DEN,TOTAL,Eiffeltowers Den Bosch,79,23,50,6,23,15,17,16,20,36,16,10,18,1,1,19,14,72,0,2007,200.0
U2007_134_UNK,U2007_134,DEN-UNK,5,REGULAR SEASON,U2007,UNK,False,True,UNK,TOTAL,Unics,108,32,47,11,23,11,13,7,26,33,25,15,10,1,1,16,17,143,0,2007,200.0
U2007_089_CHA,U2007_089,CHA-GIR,4,REGULAR SEASON,U2007,CHA,False,True,CHA,TOTAL,Spirou Basket,71,23,48,5,19,10,15,12,17,29,12,14,16,8,3,21,15,65,0,2007,200.0
U2007_089_GIR,U2007_089,CHA-GIR,4,REGULAR SEASON,U2007,GIR,False,True,GIR,TOTAL,Club Basquet Girona,74,21,42,4,11,20,23,7,30,37,7,5,21,4,8,16,21,72,0,2007,200.0
U2007_170_GAL,U2007_170,GAL-GRO,7,REGULAR SEASON,U2007,GAL,False,True,GAL,TOTAL,Galatasaray,101,29,45,7,18,22,31,7,24,31,29,22,19,4,2,16,26,140,0,2007,200.0
U2007_170_GRO,U2007_170,GAL-GRO,7,REGULAR SEASON,U2007,GRO,False,True,GRO,TOTAL,Hanzevast Capitals,67,21,40,4,18,13,22,10,20,30,13,16,28,2,4,26,16,44,0,2007,200.0
U2007_102_KAL,U2007_102,KAL-LUD,4,REGULAR SEASON,U2007,KAL,False,True,KAL,TOTAL,Bc Kalev,92,31,48,5,19,15,20,11,21,32,13,8,10,2,1,16,20,104,0,2007,200.0
U2007_102_LUD,U2007_102,KAL-LUD,4,REGULAR SEASON,U2007,LUD,False,True,LUD,TOTAL,Enbw Ludwigsburg,88,20,38,11,23,15,20,9,26,35,10,5,15,1,2,20,16,83,0,2007,200.0
U2007_304_KYI,U2007_304,KYI-ZGO,13,LAST 16,U2007,KYI,False,True,KYI,TOTAL,Bc Kyiv,59,15,42,7,13,8,8,11,23,34,6,3,15,2,4,14,16,54,0,2007,200.0
U2007_304_ZGO,U2007_304,KYI-ZGO,13,LAST 16,U2007,ZGO,False,True,ZGO,TOTAL,Turow Zgorzelec,71,14,32,11,26,10,15,13,20,33,10,9,9,4,2,16,14,76,0,2007,200.0
U2007_143_GRO,U2007_143,GRO-PLO,6,REGULAR SEASON,U2007,GRO,False,True,GRO,TOTAL,Hanzevast Capitals,81,18,51,8,22,21,23,13,18,31,13,11,9,1,0,30,24,73,0,2007,200.0
U2007_143_PLO,U2007_143,GRO-PLO,6,REGULAR SEASON,U2007,PLO,False,True,PLO,TOTAL,Ploiesti,95,26,43,6,13,25,35,10,29,39,16,9,10,7,0,24,30,128,0,2007,200.0
U2007_306_ART,U2007_306,ART-UNK,13,LAST 16,U2007,ART,False,True,ART,TOTAL,Artland Dragons,80,24,38,5,16,17,27,6,18,24,18,7,15,0,6,22,19,70,0,2007,200.0
